"고유번호","구명","수목고유번호","구번호","동명","순번","수목명","흉고지름","수고","수관너비","위치","주변토지사용상태","품계흉고","품계활력","품계수형","품계수종","품계위치","관리등급","피해상태","학명","식생활력","품계등급","관리기관","X 좌표","Y 좌표"
"20000004","중구","2-신당3동-큰-0040","02","신당3동","40.00000000","느릅나무","22.00000000","7.00000000","5.00000000","금호터널상단","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Ulmus davidiana var","2.00000000","34.00000000","공원녹지과","201183.519","201183.5194"
"20000106","중구","2-을지로3,4,5동-큰-0038","02","을지로3,4,5동","38.00000000","느티나무","45.00000000","10.00000000","7.00000000","국민은행","30","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","41.00000000","공원녹지과","199307.772","199307.7721"
"20000107","중구","2-을지로3,4,5동-큰-0042","02","을지로3,4,5동","42.00000000","단풍나무","20.00000000","5.00000000","3.00000000","동부화재","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","34.00000000","공원녹지과","199312.975","199312.9752"
"20000108","중구","2-충무로4,5동-큰-0003","02","충무로4,5동","3.00000000","은행나무","20.00000000","10.00000000","2.00000000","중구청","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199773.75","199773.7502"
"20000110","중구","2-충무로4,5동-큰-0005","02","충무로4,5동","5.00000000","은행나무","25.00000000","11.00000000","3.00000000","중구청","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199764.083","199764.0835"
"20000111","중구","2-충무로4,5동-큰-0011","02","충무로4,5동","11.00000000","소나무","20.00000000","2.00000000","4.00000000","중구청","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","199827.676","199827.6757"
"20000109","중구","2-충무로4,5동-큰-0004","02","충무로4,5동","4.00000000","은행나무","25.00000000","11.00000000","3.00000000","중구청","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199769.255","199769.2549"
"20000112","중구","2-충무로4,5동-큰-0013","02","충무로4,5동","13.00000000","모과나무","50.00000000","8.00000000","6.00000000","중구청","60","10.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Cydonia sinensis Thouin.","2.00000000","39.00000000","공원녹지과","199836.41","199836.4096"
"20000113","중구","2-충무로4,5동-큰-0014","02","충무로4,5동","14.00000000","호두나무","40.00000000","10.00000000","0E-8","중구청","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juglans sinensis Dode","2.00000000","34.00000000","공원녹지과","199842.015","199842.0146"
"20000115","중구","2-장충동-큰-0221","02","장충동","221.00000000","느티나무","34.00000000","5.00000000","5.00000000","장충공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","200316.171","200316.1711"
"20000116","중구","2-장충동-큰-0222","02","장충동","222.00000000","느티나무","24.00000000","5.00000000","5.00000000","장충공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","200320.554","200320.5541"
"20000117","중구","2-장충동-큰-0224","02","장충동","224.00000000","느티나무","35.00000000","6.00000000","7.00000000","장충공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","200319.92","200319.9201"
"20000119","중구","2-장충동-큰-0231","02","장충동","231.00000000","양버즘나무","32.00000000","8.00000000","5.00000000","충무초등학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","200143.133","200143.133"
"20000120","중구","2-신당5동-큰-0033","02","신당5동","33.00000000","양버즘나무","75.00000000","12.00000000","6.00000000","성동고교","60","15.00000000","10.00000000","6.00000000","2","9","2.00000000","1.00000000","Platanus occidentalis L.","2.00000000","42.00000000","공원녹지과","202085.251","202085.2512"
"20000121","중구","2-신당5동-큰-0037","02","신당5동","37.00000000","아카시아나무","34.00000000","6.00000000","4.00000000","성동고교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","202071.725","202071.7246"
"20000122","중구","2-신당5동-큰-0038","02","신당4동","38.00000000","회화나무","30.00000000","8.00000000","5.00000000","성동고교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","202069.794","202069.794"
"20000124","중구","2-소공동-큰-0264","02","소공동","264.00000000","느티나무","26.00000000","14.00000000","8.00000000","중앙일보","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","197388.363","197388.3625"
"20000125","중구","2-소공동-큰-0265","02","소공동","265.00000000","느티나무","29.00000000","20.00000000","8.00000000","중앙일보","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","197371.588","197371.5883"
"20000126","중구","2-장충동-큰-0145","02","장충동","145.00000000","회화나무","24.00000000","7.00000000","6.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","200139.385","200139.3853"
"20000127","중구","2-장충동-큰-0153","02","장충동","153.00000000","아카시아나무","30.00000000","11.00000000","7.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","200124.354","200124.354"
"20000128","중구","2-장충동-큰-0157","02","장충동","157.00000000","은행나무","23.00000000","9.00000000","2.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200155.075","200155.0755"
"20000129","중구","2-신당5동-큰-0022","02","신당5동","22.00000000","목련","21.00000000","9.00000000","5.00000000","성동고교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Magnolia kobus Dc.","2.00000000","34.00000000","공원녹지과","202072.854","202072.8538"
"20000131","중구","2-신당1동-큰-0077","02","신당1동","77.00000000","은행나무","24.00000000","2.00000000","2.00000000","한양공고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","201026.733","201026.733"
"20000132","중구","2-신당1동-큰-0078","02","신당1동","78.00000000","은행나무","23.00000000","6.00000000","2.00000000","한양공고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","201035.62","201035.6204"
"20000872","중구","2-명동-큰-0022","02","명동","22.00000000","느티나무","40.00000000","9.00000000","5.00000000","계성여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198878.168","198878.1679"
"20000873","중구","2-회현동-큰-0018","02","회현동","18.00000000","소나무","30.00000000","30.00000000","7.00000000","일신교회","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","198125.565","198125.5653"
"20000875","중구","2-장충동-큰-0073","02","장충동","73.00000000","양버즘나무","26.00000000","11.00000000","5.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","200057.239","200057.2391"
"20000876","중구","2-장충동-큰-0079","02","장충동","79.00000000","양버즘나무","30.00000000","17.00000000","8.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","200024.009","200024.0094"
"20000878","중구","2-장충동-큰-0361","02","장충동","361.00000000","아카시아나무","50.00000000","9.00000000","6.00000000","자유센터","60","10.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","39.00000000","공원녹지과","200155.106","200155.106"
"20000458","중구","2-신당5동-큰-0042","02","신당5동","42.00000000","벚나무","32.00000000","6.00000000","6.00000000","성동고교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Prunus yedoensis Matsumira.","2.00000000","34.00000000","공원녹지과","202062.446","202062.4464"
"20000459","중구","2-신당5동-큰-0044","02","신당5동","44.00000000","느릅나무","47.00000000","11.00000000","6.00000000","성동고교","60","10.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Ulmus davidiana var","2.00000000","39.00000000","공원녹지과","202018.343","202018.3427"
"20000460","중구","2-소공동-큰-0251","02","소공동","251.00000000","느티나무","44.00000000","18.00000000","17.00000000","중앙일보","30","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","41.00000000","공원녹지과","197397.041","197397.0415"
"20000461","중구","2-충무로4,5동-큰-0085","02","충무로4,5동","85.00000000","이태리포플러","60.00000000","12.00000000","6.00000000","덕수중학교","60","15.00000000","10.00000000","6.00000000","2","9","2.00000000","1.00000000","Populus euramericana Guiner","2.00000000","42.00000000","공원녹지과","199785.555","199785.5549"
"20000462","중구","2-중림동-큰-0052","02","중림동","52.00000000","아카시아나무","29.00000000","25.00000000","16.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","31.00000000","공원녹지과","196945.157","196945.1573"
"20000463","중구","2-태평로1가동-큰-0097","02","태평로1가동","97.00000000","느티나무","42.00000000","28.00000000","9.00000000","한국외환은행","30","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","41.00000000","공원녹지과","198397.253","198397.2526"
"20000464","중구","2-태평로1가동-큰-0098","02","태평로1가동","98.00000000","느티나무","32.00000000","13.00000000","10.00000000","한국외환은행","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198379.743","198379.7429"
"20000466","중구","2-태평로1가동-큰-0105","02","태평로1가동","105.00000000","느티나무","60.00000000","7.00000000","5.00000000","장교동 쁘렝땅백화점","30","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","46.00000000","공원녹지과","198831.174","198831.1742"
"20000467","중구","2-태평로1가동-큰-0106","02","태평로1가동","106.00000000","느티나무","30.00000000","4.00000000","3.00000000","장교동 쁘렝땅백화점","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198834.091","198834.0911"
"20000468","중구","2-태평로1가동-큰-0110","02","태평로1가동","110.00000000","소나무","20.00000000","3.00000000","4.00000000","장교동 쁘렝땅백화점","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","198824.445","198824.4448"
"20000469","중구","2-소공동-큰-0142","02","소공동","142.00000000","측백나무","22.00000000","15.00000000","7.00000000","이화여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","197333.376","197333.3765"
"20000470","중구","2-소공동-큰-0152","02","소공동","152.00000000","느티나무","27.00000000","25.00000000","8.00000000","삼도빌딩","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","197266.873","197266.8729"
"20000472","중구","2-소공동-큰-0160","02","소공동","160.00000000","단풍나무","41.00000000","13.00000000","10.00000000","시립미술관","60","10.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","39.00000000","공원녹지과","197667.196","197667.1964"
"20000473","중구","2-소공동-큰-0163","02","소공동","163.00000000","아카시아나무","35.00000000","18.00000000","10.00000000","시립미술관","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","197587.392","197587.3918"
"20000475","중구","2-소공동-큰-0169","02","소공동","169.00000000","아카시아나무","32.00000000","22.00000000","10.00000000","시립미술관","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","197594.353","197594.353"
"20000476","중구","2-소공동-큰-0172","02","소공동","172.00000000","느티나무","25.00000000","15.00000000","10.00000000","체스프라자","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","197582.937","197582.9374"
"20000477","중구","2-소공동-큰-0174","02","소공동","174.00000000","은행나무","22.00000000","25.00000000","7.00000000","체스프라자","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","197588.566","197588.5661"
"20000796","중구","2-광희동-큰-0023","02","광희동","23.00000000","호두나무","20.00000000","12.00000000","5.00000000","쌍림어린이공원","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Juglans sinensis Dode","2.00000000","31.00000000","공원녹지과","200460.121","200460.1213"
"20000797","중구","2-광희동-큰-0028","02","광희동","28.00000000","호두나무","25.00000000","12.00000000","6.00000000","쌍림어린이공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Juglans sinensis Dode","2.00000000","33.00000000","공원녹지과","200431.645","200431.6449"
"20000798","중구","2-광희동-큰-0030","02","광희동","30.00000000","은행나무","20.00000000","15.00000000","7.00000000","벽산빌딩","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200427.826","200427.8259"
"20000985","중구","2-광희동-큰-0060","02","광희동","60.00000000","느티나무","50.00000000","12.00000000","8.00000000","국립의료원","60","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","41.00000000","공원녹지과","200462.618","200462.6183"
"20000986","중구","2-광희동-큰-0025","02","광희동","25.00000000","호두나무","25.00000000","13.00000000","6.00000000","쌍림어린이공원","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Juglans sinensis Dode","2.00000000","31.00000000","공원녹지과","200441.299","200441.2992"
"20000987","중구","2-회현동-큰-0088","02","회현동","88.00000000","느티나무","22.00000000","19.00000000","8.00000000","","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","198173.46","198173.4598"
"20000803","중구","2-회현동-큰-0015","02","회현동","15.00000000","아카시아나무","22.00000000","30.00000000","8.00000000","","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","198294.429","198294.4288"
"20000804","중구","2-중림동-큰-0027","02","중림동","27.00000000","은행나무","28.00000000","18.00000000","6.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","33.00000000","공원녹지과","197039.235","197039.2348"
"20000806","중구","2-중림동-큰-0030","02","중림동","30.00000000","은행나무","27.00000000","20.00000000","5.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","33.00000000","공원녹지과","197030.943","197030.9429"
"20000807","중구","2-중림동-큰-0035","02","중림동","35.00000000","아카시아나무","34.00000000","20.00000000","12.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","33.00000000","공원녹지과","196992.397","196992.3969"
"20000808","중구","2-중림동-큰-0037","02","중림동","37.00000000","은행나무","32.00000000","25.00000000","5.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","33.00000000","공원녹지과","196972.924","196972.9239"
"20000809","중구","2-중림동-큰-0041","02","중림동","41.00000000","아카시아나무","30.00000000","23.00000000","10.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","31.00000000","공원녹지과","196959.041","196959.0415"
"20000810","중구","2-신당1동-큰-0049","02","신당1동","49.00000000","은행나무","23.00000000","8.00000000","4.00000000","장충빌딩","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200823.185","200823.1847"
"20000811","중구","2-신당1동-큰-0050","02","신당1동","50.00000000","은행나무","55.00000000","14.00000000","6.00000000","장충빌딩","30","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","200816.614","200816.614"
"20000812","중구","2-장충동-큰-0005","02","장충동","5.00000000","향나무","22.00000000","4.00000000","2.00000000","33-9","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","200669.319","200669.3186"
"20000814","중구","2-광희동-큰-0110","02","광희동","110.00000000","벚나무","30.00000000","3.00000000","1.00000000","서울석유","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Prunus yedoensis Matsumira.","2.00000000","34.00000000","공원녹지과","200663.597","200663.5968"
"20000815","중구","2-신당1동-큰-0057","02","신당1동","57.00000000","향나무","28.00000000","6.00000000","4.00000000","성동실업여고","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","201133.079","201133.0793"
"20000816","중구","2-신당1동-큰-0058","02","신당1동","58.00000000","은행나무","50.00000000","9.00000000","6.00000000","성동실업여고","60","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","41.00000000","공원녹지과","201132.889","201132.8894"
"20000817","중구","2-신당1동-큰-0069","02","신당1동","69.00000000","은행나무","22.00000000","6.00000000","5.00000000","태화빌딩","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","201235.921","201235.9206"
"20000818","중구","2-신당1동-큰-0071","02","신당1동","71.00000000","대추나무","31.00000000","7.00000000","4.00000000","247-5","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Zizyphus jujuba var.","2.00000000","34.00000000","공원녹지과","201252.55","201252.5504"
"20000819","중구","2-신당1동-큰-0088","02","신당1동","88.00000000","양버즘나무","50.00000000","10.00000000","8.00000000","한양공고","60","10.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","37.00000000","공원녹지과","200988.482","200988.4816"
"20000822","중구","2-신당5동-큰-0009","02","신당5동","9.00000000","느티나무","23.00000000","7.00000000","7.00000000","52-236","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","201636.007","201636.0066"
"20000823","중구","2-신당6동-큰-0017","02","신당6동","17.00000000","향나무","20.00000000","6.00000000","3.00000000","청구초교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","201199.738","201199.7376"
"20000133","중구","2-신당1동-큰-0097","02","신당1동","97.00000000","양버즘나무","40.00000000","8.00000000","6.00000000","한양공고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","36.00000000","공원녹지과","200964.158","200964.1577"
"20000134","중구","2-신당1동-큰-0098","02","신당1동","98.00000000","양버즘나무","32.00000000","6.00000000","4.00000000","한양공고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","36.00000000","공원녹지과","200984.64","200984.6402"
"20000135","중구","2-광희동-큰-0087","02","광희동","87.00000000","은행나무","52.00000000","7.00000000","2.00000000","국립간호대학","60","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","200587.102","200587.102"
"20000136","중구","2-신당1동-큰-0017","02","신당1동","17.00000000","회화나무","21.00000000","8.00000000","5.00000000","광희초등학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","201373.639","201373.6391"
"20000137","중구","2-신당1동-큰-0039","02","신당1동","39.00000000","은행나무","27.00000000","8.00000000","3.00000000","성동기계공고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","201492.635","201492.6352"
"20000138","중구","2-을지로3,4,5동-큰-0033","02","을지로3,4,5동","33.00000000","느티나무","55.00000000","12.00000000","7.00000000","쌍용빌딩","30","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","46.00000000","공원녹지과","199175.268","199175.2683"
"20000139","중구","2-명동-큰-0007","02","명동","7.00000000","느티나무","20.00000000","7.00000000","4.00000000","계성여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","198807.551","198807.5508"
"20000140","중구","2-명동-큰-0017","02","명동","17.00000000","느티나무","50.00000000","13.00000000","9.00000000","계성여고","60","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","41.00000000","공원녹지과","198879.974","198879.9738"
"20000141","중구","2-명동-큰-0041","02","명동","41.00000000","소나무","25.00000000","5.00000000","4.00000000","계성초등학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","198947.452","198947.452"
"20000142","중구","2-장충동-큰-0223","02","장충동","223.00000000","느티나무","28.00000000","5.00000000","6.00000000","장충공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","200325.241","200325.2412"
"20000144","중구","2-장충동-큰-0156","02","장충동","156.00000000","느릅나무","33.00000000","11.00000000","7.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Ulmus davidiana var","2.00000000","34.00000000","공원녹지과","200145.67","200145.6702"
"20000118","중구","2-장충동-큰-0230","02","장충동","230.00000000","꽃개오동","52.00000000","8.00000000","6.00000000","충무초등학교","60","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Catapa bignonioides Water","2.00000000","44.00000000","공원녹지과","200131.534","200131.5339"
"20000145","중구","2-장충동-큰-0166","02","장충동","166.00000000","단풍나무","26.00000000","6.00000000","5.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","36.00000000","공원녹지과","200226.545","200226.545"
"20000146","중구","2-회현동-큰-0029","02","회현동","29.00000000","","0E-8","0E-8","0E-8","","0","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","","2.00000000","36.00000000","공원녹지과","198306.292","198306.2924"
"20000147","중구","2-장충동-큰-0211","02","장충동","211.00000000","양버즘나무","52.00000000","10.00000000","6.00000000","장충공원","50","15.00000000","10.00000000","6.00000000","2","6","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","39.00000000","공원녹지과","200362.558","200362.5579"
"20000148","중구","2-중림동-큰-0112","02","중림동","112.00000000","측백나무","23.00000000","19.00000000","6.00000000","봉래초등학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","196849.88","196849.8798"
"20000149","중구","2-신당6동-큰-0022","02","신당6동","22.00000000","칠엽수","28.00000000","9.00000000","6.00000000","청구초교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Aesculus turbinata BI","2.00000000","34.00000000","공원녹지과","201255.46","201255.4599"
"20000151","중구","2-신당4동-큰-0004","02","신당4동","4.00000000","느릅나무","58.00000000","12.00000000","8.00000000","청구초교","60","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Ulmus davidiana var","2.00000000","44.00000000","공원녹지과","201307.831","201307.831"
"20000152","중구","2-신당4동-큰-0006","02","신당4동","6.00000000","은행나무","60.00000000","15.00000000","6.00000000","청구초교","60","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","201302.534","201302.5337"
"20000153","중구","2-장충동-큰-0322","02","장충동","322.00000000","소나무","22.00000000","6.00000000","3.00000000","신라호텔영빈관","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","200556.164","200556.1638"
"20000154","중구","2-신당2동-큰-0005","02","신당2동","5.00000000","은행나무","20.00000000","7.00000000","5.00000000","장충중고교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200574.95","200574.9496"
"20000155","중구","2-신당2동-큰-0011","02","신당2동","11.00000000","은행나무","45.00000000","12.00000000","7.00000000","창진학원","30","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","41.00000000","공원녹지과","200716.75","200716.7499"
"20000156","중구","2-신당6동-큰-0048","02","신당6동","48.00000000","양버즘나무","30.00000000","5.00000000","2.00000000","신당6동마을회관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","36.00000000","공원녹지과","201808.134","201808.1345"
"20000478","중구","2-소공동-큰-0175","02","소공동","175.00000000","양버즘나무","29.00000000","25.00000000","11.00000000","체스프라자","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","197584.756","197584.7564"
"20000479","중구","2-소공동-큰-0188","02","소공동","188.00000000","자작나무","60.00000000","38.00000000","9.00000000","체스프라자","60","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Betula platyphylla var.","2.00000000","44.00000000","공원녹지과","197490.378","197490.3777"
"20000480","중구","2-소공동-큰-0024","02","소공동","24.00000000","느티나무","29.00000000","22.00000000","15.00000000","덕수궁","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","197716.591","197716.5914"
"20000481","중구","2-소공동-큰-0025","02","소공동","25.00000000","느티나무","34.00000000","26.00000000","14.00000000","덕수궁","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","197716.6","197716.6003"
"20000484","중구","2-소공동-큰-0225","02","소공동","225.00000000","느티나무","32.00000000","18.00000000","11.00000000","덕수궁","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","197886.318","197886.318"
